,date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover,pred
882,1998-04-30,8.0,9.11,8.93,7.86,75180.0,1.01,12.75,8.23,7.593999999999999,6.894,85062.8,52956.5,43751.4,24.56,10.0
883,1998-04-24,8.0,8.85,7.92,7.85,69503.0,-0.14,-1.74,7.938,7.409,6.718999999999999,78349.4,48427.2,40400.3,22.7,8.93
884,1998-04-17,7.8,8.37,8.06,7.36,60763.0,0.26,3.33,7.7139999999999995,7.347,6.59,67728.8,46815.9,37864.7,19.85,7.92
885,1998-04-10,8.69,9.28,7.8,7.6,137277.0,-0.64,-7.58,7.442,7.218999999999999,6.468999999999999,58447.0,46242.1,36033.85,44.84,8.06
886,1998-04-03,7.5,8.57,8.44,7.2,82591.0,0.97,12.98,7.247999999999999,7.124,6.35,33912.6,40711.4,29508.15,26.98,7.8
887,1998-03-27,6.81,7.58,7.47,6.73,41613.0,0.67,9.85,6.957999999999999,6.877000000000001,6.197,20850.2,35130.8,26022.45,13.59,8.44
888,1998-03-20,6.7,7.2,6.8,6.53,16400.0,0.1,1.49,6.88,6.733,6.098,18505.0,32668.7,24660.8,5.36,7.47
889,1998-03-13,6.76,6.99,6.7,6.44,14354.0,-0.13,-1.9,6.98,6.648,6.037999999999999,25903.0,36297.3,24472.8,4.69,6.8
890,1998-03-06,7.0,7.25,6.83,6.75,14605.0,-0.16,-2.29,6.996,6.528,5.98,34037.2,36538.1,24137.75,4.77,6.7
891,1998-02-27,7.02,7.06,6.99,6.58,17279.0,-0.09,-1.27,7.0,6.367000000000001,5.902,47510.2,35811.3,23525.9,5.64,6.83
892,1998-02-20,7.3,7.4,7.08,7.0,29887.0,-0.22,-3.01,6.796,6.193,5.822,49411.4,34546.3,23545.95,9.76,6.99
893,1998-02-13,7.0,7.58,7.3,6.7,53390.0,0.52,7.67,6.586,6.029,5.756,46832.4,32373.4,22638.75,17.44,7.08
894,1998-01-23,6.8,7.28,6.78,6.5,55025.0,-0.07,-1.02,6.316,5.832999999999999,5.689,46691.6,28913.5,21915.7,17.97,7.3
895,1998-01-16,5.95,6.98,6.85,5.45,81970.0,0.88,14.74,6.06,5.718,5.662999999999999,39039.0,25825.6,21273.15,26.78,6.78
896,1998-01-09,6.1,6.16,5.97,5.78,26785.0,-0.06,-0.99,5.734,5.575,5.625,24112.4,18304.9,18460.15,8.75,6.85
897,1997-12-31,6.0,6.3,6.03,5.94,16992.0,0.08,1.34,5.59,5.516,5.606,19681.2,16914.1,17582.8,5.55,5.97
898,1997-12-26,5.67,6.15,5.95,5.6,52686.0,0.45,8.18,5.472,5.462000000000001,5.577000000000001,17914.4,16652.9,17706.1,17.21,6.03
899,1997-12-19,5.15,5.52,5.5,5.01,16762.0,0.28,5.36,5.35,5.428,5.569,11135.4,12648.3,16097.25,5.48,5.95
900,1997-12-12,5.22,5.54,5.22,5.0,7337.0,-0.03,-0.57,5.376,5.432,5.585,12612.2,11737.4,16117.05,2.4,5.5
901,1997-12-05,5.44,5.44,5.25,5.18,4629.0,-0.19,-3.49,5.416,5.436,5.587999999999999,12497.4,11240.5,16389.15,1.51,5.22
902,1997-11-28,5.3,5.58,5.44,5.17,8158.0,0.1,1.87,5.442,5.4510000000000005,5.591,14147.0,12545.6,16938.25,2.66,5.25
903,1997-11-21,5.8,5.92,5.34,5.3,18791.0,-0.29,-5.15,5.452000000000001,5.483,5.575,15391.4,12904.1,17015.6,6.14,5.44
904,1997-11-14,5.46,5.78,5.63,5.36,24146.0,0.21,3.88,5.506,5.545,5.599,14161.2,14917.9,16360.4,7.89,5.34
905,1997-11-07,5.38,5.5,5.42,5.25,6763.0,0.04,0.74,5.4879999999999995,5.607,5.622000000000001,10862.6,16720.7,15797.5,2.21,5.63
906,1997-10-31,5.48,5.69,5.38,5.13,12877.0,-0.11,-2.0,5.456,5.6739999999999995,5.671,9983.6,18615.4,15835.5,4.21,5.42
907,1997-10-24,5.69,5.69,5.49,5.3,14380.0,-0.12,-2.14,5.46,5.696000000000001,5.724,10944.2,18251.5,15812.85,4.7,5.38
908,1997-10-17,5.59,5.61,5.61,5.3,12640.0,0.07,1.26,5.513999999999999,5.691,5.769,10416.8,18759.3,16220.55,4.13,5.49
909,1997-10-10,5.25,5.64,5.54,5.1,7653.0,0.28,5.32,5.584,5.71,5.837000000000001,15674.6,19546.2,16340.5,2.5,5.61
910,1997-09-30,5.37,5.37,5.26,5.15,2368.0,-0.14,-2.59,5.726,5.737,5.894,22578.8,20496.7,16940.6,0.77,5.54
911,1997-09-26,5.8,5.85,5.4,4.88,17680.0,-0.36,-6.25,5.892,5.739,6.002000000000001,27247.2,21537.8,18782.75,5.78,5.26
912,1997-09-19,6.09,6.09,5.76,5.58,11743.0,-0.2,-3.36,5.932,5.731,6.153,25558.8,21330.9,20419.85,3.84,5.4
913,1997-09-12,6.35,6.68,5.96,5.95,38929.0,-0.29,-4.64,5.867999999999999,5.667000000000001,6.3020000000000005,27101.8,21127.1,21223.25,12.72,5.76
914,1997-09-05,6.15,6.45,6.25,6.0,42174.0,0.16,2.63,5.836,5.652,6.428999999999999,23417.8,17802.9,22958.35,13.78,5.96
915,1997-08-29,5.6,6.14,6.09,5.43,25710.0,0.49,8.75,5.747999999999999,5.6370000000000005,6.577000000000001,18414.6,14874.3,26059.4,8.4,6.25
916,1997-08-22,5.6,5.61,5.6,5.33,9238.0,0.16,2.94,5.586,5.667000000000001,6.7170000000000005,15828.4,13055.6,28660.6,3.02,6.09
917,1997-08-15,5.8,6.08,5.44,5.36,19458.0,-0.36,-6.21,5.53,5.751,6.877000000000001,17103.0,13374.2,33802.8,6.36,5.6
918,1997-08-08,5.92,5.99,5.8,5.4,20509.0,-0.01,-0.17,5.466,5.847,7.007999999999999,15152.4,13681.8,37409.6,6.7,5.44
919,1997-08-01,5.31,5.82,5.81,5.2,17158.0,0.53,10.04,5.468,5.962999999999999,7.097,12188.0,13134.8,40420.55,5.6,5.8
920,1997-07-25,5.3,5.59,5.28,5.14,12779.0,-0.04,-0.75,5.526,6.051,7.184,11334.0,13384.5,43500.25,4.17,5.81
921,1997-07-18,5.12,5.44,5.32,5.0,15611.0,0.2,3.91,5.747999999999999,6.263999999999999,7.285,10282.8,16027.7,46411.65,5.1,5.28
922,1997-07-11,5.89,5.89,5.12,4.88,9705.0,-0.69,-11.88,5.972,6.574,7.379,9645.4,19508.8,48381.1,3.17,5.32
923,1997-07-04,6.08,6.15,5.81,5.55,5687.0,-0.29,-4.75,6.228,6.937,7.49,12211.2,21319.4,53487.45,2.04,5.12
924,1997-06-27,6.81,6.81,6.1,6.06,12888.0,-0.29,-4.54,6.457999999999999,7.205,7.507000000000001,14081.6,28113.8,54203.9,4.63,5.81
925,1997-06-20,6.5,6.61,6.39,6.35,7523.0,-0.05,-0.78,6.5760000000000005,7.516,7.504,15435.0,37244.5,54122.75,2.7,6.1
926,1997-06-13,6.54,6.6,6.44,5.95,12424.0,0.04,0.62,6.78,7.767,7.481,21772.6,44265.6,54217.5,4.46,6.39
927,1997-06-06,6.96,7.2,6.4,6.33,22534.0,-0.56,-8.05,7.176,8.003,7.459,29372.2,54231.4,53978.95,8.1,6.44
928,1997-05-30,6.73,7.0,6.96,6.1,15039.0,0.27,4.04,7.646,8.169,7.443,30427.6,61137.4,53980.6,5.4,6.4
929,1997-05-23,7.5,7.75,6.69,6.5,19655.0,-0.72,-9.72,7.952000000000001,8.23,7.4,42146.0,67706.3,56572.95,7.06,6.96
930,1997-05-16,8.4,8.99,7.41,7.41,39211.0,-1.01,-11.99,8.456,8.317,7.436,59054.0,73616.0,58883.5,14.09,6.69
931,1997-05-09,8.7,8.96,8.42,8.01,50422.0,-0.33,-3.77,8.754,8.305,7.505,66758.6,76795.6,64731.7,18.12,7.41
932,1997-04-30,8.8,8.9,8.75,8.11,27811.0,0.26,3.06,8.83,8.183,7.439,79090.6,77253.4,63529.35,9.99,8.42
933,1997-04-25,9.47,9.95,8.49,8.41,73631.0,-0.72,-7.82,8.692,8.043,7.321000000000001,91847.2,85655.5,63793.1,26.46,8.75
934,1997-04-18,9.12,9.57,9.21,8.9,104195.0,0.31,3.48,8.508,7.809,7.224,93266.6,80294.0,60886.45,37.44,8.49
935,1997-04-11,8.68,9.22,8.9,8.02,77734.0,0.1,1.14,8.177999999999999,7.4910000000000005,7.086,88178.0,71001.0,56466.2,27.93,9.21
936,1997-04-04,8.28,9.47,8.8,8.22,112082.0,0.74,9.18,7.856,7.195,6.962999999999999,86832.6,64169.4,56894.05,40.27,8.9
937,1997-03-28,7.5,8.46,8.06,7.5,91594.0,0.49,6.47,7.5360000000000005,6.914,6.8839999999999995,75416.2,53726.5,54679.6,32.91,8.8
938,1997-03-21,7.58,8.19,7.57,7.2,80728.0,0.01,0.13,7.394,6.7170000000000005,6.79,79463.8,46823.8,51627.3,29.01,8.06
939,1997-03-14,7.25,7.95,7.56,7.18,78752.0,0.27,3.7,7.11,6.57,6.723,67321.4,45439.6,48653.3,28.3,7.57
940,1997-03-07,7.3,7.67,7.29,7.0,71007.0,0.09,1.25,6.803999999999999,6.553999999999999,6.644,53824.0,44151.0,45095.85,25.51,7.56
941,1997-02-28,7.35,7.35,7.2,6.86,55000.0,-0.15,-2.04,6.534,6.704,6.58,41506.2,52667.8,42573.6,19.76,7.29
942,1997-02-21,6.1,7.52,7.35,5.61,111832.0,1.2,19.51,6.292000000000001,6.694,6.5120000000000005,32036.8,49805.3,40191.55,40.18,7.2
943,1997-01-31,6.1,6.28,6.15,5.98,20016.0,0.12,1.99,6.04,6.598,6.438,14183.8,41930.7,35129.7,7.19,7.35
944,1997-01-24,5.94,6.1,6.03,5.89,11265.0,0.09,1.51,6.03,6.638,6.42,23557.8,41478.9,34757.15,4.05,6.15
945,1997-01-17,5.95,6.15,5.94,5.82,9418.0,-0.05,-0.83,6.303999999999999,6.68,6.416,34478.0,41931.4,34811.85,3.38,6.03
946,1997-01-10,5.8,6.0,5.99,5.7,7653.0,-0.1,-1.64,6.874,6.731,6.42,63829.4,49618.7,34946.35,2.75,5.94
947,1996-12-27,6.28,6.3,6.09,5.62,22567.0,-0.01,-0.16,7.096,6.854,6.446000000000001,67573.8,55632.7,36542.1,8.11,5.99
948,1996-12-20,6.66,7.0,6.1,5.88,66886.0,-1.3,-17.57,7.156000000000001,6.8629999999999995,6.472,69677.6,56430.8,37499.15,24.03,6.09
949,1996-12-13,8.98,9.08,7.4,7.3,65866.0,-1.39,-15.81,7.246,6.875,6.477,59400.0,51867.0,35057.4,23.67,6.1
950,1996-12-06,7.3,9.2,8.79,7.29,156175.0,1.69,23.8,7.056,6.733,6.417000000000001,49384.8,46040.7,33809.4,56.12,7.4
951,1996-11-29,6.4,7.15,7.1,6.28,26375.0,0.71,11.11,6.587999999999999,6.455,6.3260000000000005,35408.0,32479.4,27511.7,9.48,8.79
952,1996-11-22,6.5,7.35,6.39,6.22,33086.0,-0.16,-2.44,6.612,6.33,6.251,43691.6,30577.8,26831.2,11.89,7.1
953,1996-11-15,6.45,6.78,6.55,6.4,15498.0,0.1,1.55,6.57,6.277,6.222,43184.0,28328.7,25849.75,5.57,6.39
954,1996-11-08,6.45,6.7,6.45,6.28,15790.0,0.0,0.0,6.504,6.202000000000001,6.267,44334.0,28035.4,25597.45,5.67,6.55
955,1996-11-01,7.0,7.99,6.45,6.26,86291.0,-0.77,-10.66,6.41,6.152,6.316,42696.6,27692.3,25642.95,31.01,6.45
956,1996-10-25,6.2,7.38,7.22,6.18,67793.0,1.04,16.83,6.322,6.109,6.355,29550.8,20274.0,22226.9,24.36,6.45
957,1996-10-18,6.31,6.56,6.18,6.13,30548.0,-0.04,-0.64,6.047999999999999,6.037000000000001,6.359,17464.0,17451.5,19420.45,10.98,7.22
958,1996-10-11,6.06,6.32,6.22,5.9,21248.0,0.24,4.01,5.984,6.08,6.394,13473.4,18567.5,18052.05,7.63,6.18
959,1996-10-04,6.2,6.27,5.98,5.8,7603.0,-0.03,-0.5,5.9,6.077999999999999,6.4239999999999995,11736.8,18247.8,17557.65,2.73,6.22
960,1996-09-27,5.89,6.29,6.01,5.8,20562.0,0.16,2.73,5.894,6.1,6.507999999999999,12688.0,21578.1,17549.05,7.39,5.98
961,1996-09-20,5.86,5.94,5.85,5.52,7359.0,-0.01,-0.17,5.896,6.196000000000001,6.57,10997.2,22544.0,16890.95,2.64,6.01
962,1996-09-13,5.75,5.98,5.86,5.51,10595.0,0.06,1.03,6.026,6.171,6.635,17439.0,23084.6,17757.55,3.81,5.85
963,1996-09-06,5.99,6.19,5.8,5.58,12565.0,-0.15,-2.52,6.176,6.167000000000001,6.747000000000001,23661.6,23370.8,18870.75,4.51,5.86
964,1996-08-30,5.98,5.98,5.95,5.5,12359.0,-0.07,-1.16,6.256,6.331,6.825,24758.8,23159.5,18935.45,4.44,5.8
965,1996-08-23,6.5,6.65,6.02,5.92,12108.0,-0.48,-7.38,6.306,6.48,6.872000000000001,30468.2,23593.6,19109.05,4.35,5.95
966,1996-08-16,6.8,7.1,6.5,6.26,39568.0,-0.11,-1.66,6.496,6.6,6.915,34090.8,24179.8,19358.85,14.22,6.02
967,1996-08-09,6.24,6.9,6.61,6.2,41708.0,0.41,6.61,6.316,6.68,6.894,28730.2,21389.4,17473.0,14.99,6.5
968,1996-08-02,6.2,6.79,6.2,6.05,18051.0,0.0,0.0,6.1579999999999995,6.707000000000001,6.87,23080.0,17536.6,15458.2,6.49,6.61
969,1996-07-26,7.0,7.19,6.2,6.15,40906.0,-0.77,-11.05,6.406000000000001,6.77,6.862,21560.2,16867.5,14659.65,14.7,6.2
970,1996-07-19,5.6,6.97,6.97,5.5,30221.0,1.37,24.46,6.654,6.915,6.8660000000000005,16719.0,13520.0,13051.5,10.86,6.2
971,1996-07-12,5.8,5.98,5.6,5.5,12765.0,-0.22,-3.78,6.704,6.943,6.8229999999999995,14268.8,11237.9,11662.25,4.59,6.97
972,1996-07-05,7.2,7.34,5.82,5.6,13457.0,-1.62,-21.77,7.044,7.099,6.831,14048.6,12430.5,11083.45,4.84,5.6
973,1996-06-28,7.8,7.8,7.44,7.39,10452.0,0.0,0.0,7.256,7.327000000000001,6.832000000000001,11993.2,14370.7,10480.95,4.32,5.82
974,1996-06-21,7.0,7.87,7.44,7.0,16700.0,0.22,3.05,7.1339999999999995,7.318,6.749,12174.8,14711.4,10048.3,6.9,7.44
975,1996-06-14,7.18,7.48,7.22,7.0,17970.0,-0.08,-1.1,7.176,7.263999999999999,6.667000000000001,10321.0,14624.5,9301.95,7.43,7.44
976,1996-06-07,6.75,7.35,7.3,6.67,11664.0,0.42,6.11,7.182,7.23,6.608,8207.0,14537.9,8516.4,4.82,7.22
977,1996-05-31,6.75,7.2,6.88,6.65,3180.0,0.05,0.73,7.154,7.108,6.547999999999999,10812.4,13556.6,8031.75,1.31,7.3
978,1996-05-24,7.86,7.9,6.83,6.7,11360.0,-0.82,-10.72,7.398,7.032,6.519,16748.2,13379.8,8020.55,4.69,6.88
979,1996-05-17,7.38,7.7,7.65,7.2,7431.0,0.4,5.52,7.502000000000001,6.954,6.523,17248.0,12451.8,7586.5,3.07,6.83
980,1996-05-10,7.1,7.48,7.25,7.1,7400.0,0.09,1.26,7.352,6.817,6.497000000000001,18928.0,12583.0,7402.5,3.06,7.65
981,1996-05-03,8.3,8.7,7.16,7.15,24691.0,-0.94,-11.61,7.278,6.702000000000001,6.502000000000001,20868.8,12086.6,7116.0,10.2,7.25
982,1996-04-26,7.2,8.8,8.1,6.9,32859.0,0.75,10.2,7.062,6.562,6.511,16300.8,9736.4,5983.8,13.58,7.16
983,1996-04-19,6.86,7.36,7.35,6.75,13859.0,0.45,6.52,6.666,6.336,6.477,10011.4,6591.2,4433.9,5.73,8.1
984,1996-04-12,6.85,7.04,6.9,6.68,15831.0,0.02,0.29,6.406000000000001,6.178999999999999,6.485,7655.6,5385.2,3898.45,6.54,7.35
985,1996-04-05,6.3,6.95,6.88,6.15,17104.0,0.8,13.16,6.282,6.069,6.522,6238.0,3979.4,3357.1,7.07,6.9
986,1996-03-29,6.15,6.2,6.08,5.98,1851.0,-0.04,-0.65,6.126,5.986000000000001,6.571000000000001,3304.4,2494.9,2754.1,0.76,6.88
987,1996-03-22,6.06,6.25,6.12,6.05,1412.0,0.07,1.16,6.062,5.9879999999999995,6.651,3172.0,2506.9,3689.95,0.58,6.08
988,1996-03-15,6.3,6.31,6.05,6.0,2080.0,-0.23,-3.66,6.006,6.006,6.74,3171.0,2661.3,4054.45,0.86,6.12
989,1996-03-08,6.38,6.75,6.28,6.0,8743.0,0.18,2.95,5.952000000000001,6.0920000000000005,6.805,3114.8,2721.2,4364.0,3.61,6.05
990,1996-02-16,5.76,6.15,6.1,5.51,2436.0,0.34,5.9,5.856,6.176,6.871,1720.8,2222.0,4004.9,1.01,6.28
991,1996-02-09,5.86,5.86,5.76,5.6,1189.0,-0.08,-1.37,5.846,6.301,6.9510000000000005,1685.4,2145.4,4118.55,0.49,6.1
992,1996-02-02,5.96,5.96,5.84,5.7,1407.0,0.06,1.04,5.914,6.46,7.055,1841.8,2231.2,4304.75,0.58,5.76
993,1996-01-26,5.75,6.07,5.78,5.65,1799.0,-0.02,-0.34,6.006,6.617999999999999,7.167999999999999,2151.6,2276.6,4592.05,0.74,5.84
994,1996-01-19,6.0,6.15,5.8,5.7,1773.0,-0.25,-4.13,6.232,6.79,7.297000000000001,2327.6,2411.7,4906.55,0.73,5.78
995,1996-01-12,6.02,6.36,6.05,5.99,2259.0,-0.05,-0.82,6.496,6.975,7.42,2723.2,2734.8,5091.65,0.93,5.8
996,1996-01-05,6.27,6.85,6.1,6.1,1971.0,-0.2,-3.17,6.756,7.155,7.537999999999999,2605.4,3013.3,5334.5,0.81,6.05
997,1995-12-29,6.77,6.82,6.3,6.21,2956.0,-0.61,-8.83,7.006,7.313,7.6770000000000005,2620.6,4873.0,7855.5,1.22,6.1
998,1995-12-22,6.98,7.15,6.91,6.91,2679.0,-0.21,-2.95,7.23,7.473,7.795,2401.6,5447.6,8419.55,1.11,6.3
999,1995-12-15,7.35,7.6,7.12,6.93,3751.0,-0.23,-3.13,7.348,7.517,7.88,2495.8,6006.8,9158.3,1.55,6.91
1000,1995-12-08,7.34,7.53,7.35,7.25,1670.0,0.0,0.0,7.454,7.566,7.945,2746.4,5787.8,9865.95,0.69,7.12
1001,1995-12-01,7.48,7.6,7.35,7.24,2047.0,-0.07,-0.94,7.553999999999999,7.601,8.014,3421.2,6091.7,11968.7,0.85,7.35
1002,1995-11-24,7.47,7.65,7.42,7.35,1861.0,-0.08,-1.07,7.62,7.65,8.056000000000001,7125.4,6378.3,12277.5,0.77,7.35
1003,1995-11-17,7.57,7.58,7.5,7.4,3150.0,-0.15,-1.96,7.716,7.7170000000000005,8.113,8493.6,6907.5,12813.8,1.3,7.42
1004,1995-11-10,7.75,7.95,7.65,7.48,5004.0,-0.2,-2.55,7.686,7.803999999999999,8.142999999999999,9517.8,7401.4,13104.1,2.07,7.5
1005,1995-11-03,7.75,7.88,7.85,7.45,5044.0,0.17,2.21,7.678,7.865,8.183,8829.2,7448.5,13647.35,2.08,7.65
1006,1995-10-27,8.0,8.9,7.68,7.65,20568.0,-0.22,-2.79,7.648,7.921,8.208,8762.2,7655.7,14513.0,8.5,7.85
1007,1995-10-20,7.45,8.1,7.9,7.25,8702.0,0.55,7.48,7.68,8.041,8.285,5631.2,10838.0,14681.05,3.6,7.68
1008,1995-10-13,7.51,7.68,7.35,7.18,8271.0,-0.26,-3.42,7.718,8.116,8.429,5321.4,11391.5,16216.65,3.42,7.9
1009,1995-10-06,7.8,7.88,7.61,7.55,1561.0,-0.09,-1.17,7.922000000000001,8.243,8.564,5285.0,12309.8,20731.55,0.65,7.35
1010,1995-09-29,7.8,7.97,7.7,7.4,4709.0,-0.14,-1.79,8.052,8.323,8.807,6067.8,13944.1,24831.3,1.95,7.61
1011,1995-09-22,8.08,8.22,7.84,7.75,4913.0,-0.25,-3.09,8.193999999999999,8.426,8.832,6549.2,17845.7,24827.8,2.03,7.7
1012,1995-09-15,8.35,8.69,8.09,8.05,7153.0,-0.28,-3.35,8.402000000000001,8.462,8.837,16044.8,18176.7,24720.3,2.96,7.84
1013,1995-09-08,8.3,8.71,8.37,8.1,8089.0,0.11,1.33,8.514,8.508,8.836,17461.6,18720.1,24769.3,3.34,8.09
1014,1995-09-01,8.4,8.49,8.26,8.16,5475.0,-0.15,-1.78,8.564,8.482000000000001,8.862,19334.6,18806.8,24748.65,2.26,8.37
1015,1995-08-25,8.8,8.95,8.41,8.4,7116.0,-0.47,-5.29,8.594,8.5,8.894,21820.4,19846.2,25020.6,2.94,8.26
1016,1995-08-18,8.66,9.6,8.88,8.6,52391.0,0.23,2.66,8.658,8.494,8.937000000000001,29142.2,21370.3,26088.8,21.65,8.41
1017,1995-08-11,8.62,8.83,8.65,8.45,14237.0,0.03,0.35,8.522,8.527999999999999,8.956,20308.6,18524.1,24597.55,5.88,8.88
1018,1995-08-04,8.5,9.13,8.62,8.35,17454.0,0.21,2.5,8.502,8.741,8.974,19978.6,21041.8,24962.45,7.21,8.65
1019,1995-07-28,8.8,8.9,8.41,8.37,17904.0,-0.32,-3.67,8.4,8.884,8.978,18279.0,29153.3,24677.45,7.4,8.62
1020,1995-07-21,8.18,9.27,8.73,8.1,43725.0,0.53,6.46,8.406,9.291,8.985,17872.0,35718.5,26246.3,18.07,8.41
1021,1995-07-14,8.55,8.6,8.2,8.09,8223.0,-0.35,-4.09,8.33,9.238,8.971,13598.4,31809.9,25023.05,3.4,8.73
1022,1995-07-07,7.97,8.59,8.55,7.86,12587.0,0.44,5.42,8.533999999999999,9.211,8.961,16739.6,31263.9,25692.05,5.2,8.2
1023,1995-06-30,8.45,8.55,8.11,8.05,8956.0,-0.33,-3.91,8.98,9.163,8.899,22105.0,30818.5,25209.85,3.7,8.55
1024,1995-06-23,8.28,8.55,8.44,8.08,15869.0,0.09,1.08,9.368,9.242,8.873,40027.6,30690.5,25060.4,6.56,8.11
1025,1995-06-16,8.95,9.2,8.35,8.19,22357.0,-0.87,-9.44,10.176,9.288,8.856,53565.0,30195.0,24553.25,9.24,8.44
1026,1995-06-09,10.8,10.89,9.22,9.0,23929.0,-1.56,-14.47,10.146,9.379,8.857999999999999,50021.4,30807.3,23815.5,9.89,8.35
1027,1995-06-02,9.85,10.8,10.78,9.6,39414.0,0.73,7.26,9.888,9.384,8.84,45788.2,30671.0,23036.9,17.92,9.22
1028,1995-05-26,13.8,13.88,10.05,9.01,98569.0,-2.43,-19.47,9.346,9.206,8.765,39532.0,28883.1,21278.55,44.8,10.78
1029,1995-05-19,8.0,12.5,12.48,8.0,83556.0,4.28,52.2,9.116,9.071,8.732000000000001,21353.4,20201.6,17109.05,37.98,10.05
1030,1995-05-12,7.93,8.4,8.2,7.75,4639.0,0.27,3.4,8.4,8.677999999999999,8.613,6825.0,16774.1,15594.25,2.11,12.48
1031,1995-05-05,7.99,8.16,7.93,7.88,2763.0,-0.14,-1.74,8.612,8.704,8.722999999999999,11593.2,18236.2,17214.95,1.26,8.2
1032,1995-04-28,8.79,8.8,8.07,7.49,8133.0,-0.83,-9.33,8.88,8.71,8.795,15553.8,20120.2,17546.6,3.7,7.93
1033,1995-04-21,8.9,9.15,8.9,8.66,7676.0,0.0,0.0,9.066,8.635,8.894,18234.2,19601.2,17545.05,3.49,8.07
1034,1995-04-14,9.4,9.5,8.9,8.55,10914.0,-0.36,-3.89,9.026,8.503,8.96,19049.8,19430.3,18089.35,4.96,8.9
1035,1995-04-07,9.25,9.69,9.26,8.93,28480.0,-0.01,-0.11,8.956,8.423,9.027999999999999,26723.2,18911.5,20188.85,12.95,8.9
1036,1995-03-31,9.1,9.4,9.27,8.92,22566.0,0.27,3.0,8.796,8.337,9.11,24879.2,16823.7,28747.45,10.26,9.26
1037,1995-03-24,8.77,9.2,9.0,8.37,21535.0,0.3,3.45,8.54,8.295,9.094,24686.6,15402.8,30475.25,9.79,9.27
1038,1995-03-17,8.9,9.0,8.7,8.15,11754.0,0.15,1.75,8.204,8.323,9.089,20968.2,13674.0,35006.75,5.34,9.0
1039,1995-03-10,8.5,9.5,8.55,8.49,49281.0,0.09,1.06,7.98,8.392999999999999,9.113999999999999,19810.8,14016.5,38907.95,22.4,8.7
1040,1995-03-03,8.45,8.63,8.46,7.6,19260.0,0.47,5.88,7.89,8.548,9.106,11099.8,14414.4,40464.95,8.75,8.55
1041,1995-02-24,7.29,8.97,7.99,7.28,21603.0,0.67,9.15,7.877999999999999,8.742,9.168,8768.2,16193.7,42345.25,9.82,8.46
1042,1995-02-17,7.48,7.78,7.32,7.3,2943.0,-0.26,-3.43,8.05,8.879,9.273,6119.0,14973.0,44738.8,1.34,7.99
1043,1995-02-10,7.82,8.1,7.58,7.25,5967.0,-0.52,-6.42,8.442,9.152000000000001,9.51,6379.8,15488.9,46828.05,2.71,7.32
1044,1995-01-27,8.1,8.2,8.1,7.9,5726.0,-0.3,-3.57,8.806000000000001,9.417,9.818999999999999,8222.2,16748.4,51393.75,2.6,7.58
1045,1995-01-20,8.6,8.74,8.4,8.18,7602.0,-0.45,-5.08,9.206,9.632,10.122,17729.0,21466.2,63832.7,3.46,8.1
1046,1995-01-13,9.09,9.5,8.85,8.6,8357.0,-0.43,-4.63,9.606,9.882,10.217,23619.2,40671.2,67611.35,3.8,8.4
1047,1995-01-06,9.18,9.65,9.28,9.0,4247.0,-0.12,-1.28,9.708,9.892000000000001,10.21,23827.0,45547.7,69587.2,1.93,8.85
1048,1994-12-30,10.25,10.25,9.4,9.2,15179.0,-0.7,-6.93,9.862,9.854,10.206,24598.0,56339.5,72780.05,6.9,9.28
1049,1994-12-23,10.5,10.7,10.1,9.9,53260.0,-0.3,-2.88,10.027999999999999,9.834,10.193999999999999,25274.6,63799.4,79751.05,24.21,9.4
1050,1994-12-16,9.17,10.8,10.4,8.98,37053.0,1.04,11.11,10.058,9.664,10.166,25203.4,66515.5,87092.35,16.84,10.1
1051,1994-12-09,9.98,10.1,9.36,9.2,9396.0,-0.69,-6.87,10.158,9.594,9.856,57723.2,68496.8,87371.8,4.27,10.4
1052,1994-12-02,10.25,10.35,10.05,9.98,8102.0,-0.18,-1.76,10.076,9.666,9.628,67268.4,74504.6,87662.55,3.68,9.36
1053,1994-11-25,10.0,10.64,10.23,9.95,18562.0,-0.02,-0.2,9.846,9.867,9.432,88081.0,78167.2,87693.5,8.44,10.05
1054,1994-11-18,10.9,11.0,10.25,9.9,52904.0,-0.65,-5.96,9.64,10.22,9.259,102324.2,86039.1,87304.05,24.05,10.23
1055,1994-11-11,8.5,11.2,10.9,8.48,199652.0,1.95,21.79,9.27,10.612,9.076,107827.6,106199.2,85049.2,90.75,10.25
1056,1994-11-04,8.45,9.85,8.95,8.11,57122.0,0.05,0.56,9.03,10.550999999999998,8.879,79270.4,94551.5,76127.1,25.96,10.9
1057,1994-10-28,9.61,10.8,8.9,8.8,112165.0,-0.3,-3.26,9.256,10.527999999999999,8.818,81740.8,93626.7,74776.75,50.98,8.95
1058,1994-10-21,7.7,9.78,9.2,7.56,89778.0,0.8,9.52,9.888,10.558,8.731,68253.4,89220.6,69943.45,40.81,8.9
1059,1994-10-14,8.5,9.5,8.4,7.21,80421.0,-1.3,-13.4,10.8,10.552999999999999,8.674,69754.0,95702.7,65887.3,36.56,9.2
1060,1994-10-07,9.58,9.98,9.7,6.45,56866.0,-0.38,-3.77,11.954,10.668,8.698,104570.8,107669.2,62206.3,25.85,8.4
1061,1994-09-30,11.81,12.47,10.08,10.05,69474.0,-1.98,-16.42,12.072000000000001,10.118,8.673,109832.6,106246.8,60609.35,31.58,9.7
